query_id,claim,recall@1,recall@2,recall@3,recall@4,recall@5,precision@1,precision@2,precision@3,precision@4,precision@5
590,تصدر العراق المرتبة الأولى عربياً والثانية عالمياً في قائمة أسرع اقتصادات العالم,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.3333,0.25,0.2
591,الخبر المفرح المنتظر لأصحاب المعاشات زيادة 1400 جنيه لكل المعاشات قبل العيد,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
592,عجوز أنيق في عمر ال 104 عام وسر أناقته انه لم يتزوج.,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
593,صورة من سنة 1955 أثناء احتلال الفرنسي للكونغو حين أتى أب بطفل أفريقي لأبناءه للت,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,الاتحاد الأوروبي يدعو إلى تحويل الهدنة في اليمن إلى اتفاق سلام دائم.,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
595,مقطع فيديو يظهر فيضانات وسيول جارفة في منطقة الشوبك الأردنية يوم 15 ديسمبر/كانون,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
596,أشار الرئيس عبدالفتاح السيسي إلى ذكرياته حول بعض الأحداث المهمة والمؤثرة التي عا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
597,لأوّل مرة تصوير قبر الرسول من الداخل 2024,0.0909,0.1818,0.1818,0.2727,0.2727,1.0,1.0,0.6667,0.75,0.6
598,ادّعاء زائف بأن منظمة الصحة العالمية أعلنت أن فيروس كورونا سينتهي في ابريل 2021,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
599,نشر مصرف ليبيا المركزي في طرابلس تقريره الشهري حول الإيرادات والإنفاق العام، وال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
600,كل من وصله هذا الفيديو فله منا شيك وقد وصلت امواله الى البنك يجب مشاركة المنشور ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
601,تستعد أنغام لإحياء حفل غنائي في الكويت بمشاركة المطرب وائل جسار يوم الخميس 14 نو,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
602,فيديو لأم ألمانية قامت بتهريب سلاح داخل المحكمة، وأطلقت 7 رصاصات على المجرم الذي,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.3333,0.25,0.2
603,"أرسلت الصين يوم الثلاثاء الموافق 25 يونيو 2019 قمراً صناعياً جديداً ضمن نظام ""با",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,نجحت القوات الأمنية الليبية في إنقاذ 7 رهائن من جنسيات متعددة، من بينهم مواطنون ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
605,الحد الأعلى لهذا النوع من التمويل يصل إلى 2 مليون ريال سعودي، وهو متاح لكل من ال,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,تنبأ الأديب المصري الدكتور أحمد خالد توفيق بفايروس كورونا المستجد، ونشر في كتابه,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
607,تم العثور صباح اليوم الجمعة على 3 جثث من قِبل فرق البحث أثناء عمليات رفع الأنقاض,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
608,"""مصدر عسكري كشف عن إخلاء الولايات المتحدة الأمريكية 3 من قواعدها العسكرية في سور",0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
609,ليونيل سكالوني: 70‏ في المئة من الجماهير التي تأتي لمشاهدة مباريات الأرجنتين، هي,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
610,وصل عدد ضحايا الفيضانات التي اجتاحت 3 ولايات في شمال تركيا الأسبوع الماضي إلى 70,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
611,لكن سعيّد، الذي بدأ فترة ولايته الرئاسية التي تستمر خمس سنوات في عام 2019، يعتبر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
612,بينما بدأت كل من العراق ومصر وتركيا وتونس شهر شعبان يوم الأحد 14 آذار، فإنها ستت,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.3333,0.25,0.2
613,سجل سعر صرف العملات الأجنبية مقابل الشيكل صباح اليوم الأحد 9 أكتوبر/تشرين الأول ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,قُتل شخص وأصيب 11 آخرون في حادث إطلاق نار وقع أمس السبت في مبنى وسط مدينة واترلو,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
615,عرض ليونيل ميسي حذاءه الذي لعب به بطولة كأس العالم الفائت بمزاد علني وقيام أحد ا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
616,أفادت وسائل إعلام سنغالية صباح اليوم الخميس بوفاة 11 رضيعا نتيجة حريق في مستشفى ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
617,أوضح بيان المركزي بشأن الإيرادات والمصروفات إحالة 15.1 مليار إلى مراقبات الخدمات,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
618,بشروا يا مصريين ... الإيكونوميست البريطانية تفاجئ العالم وتعلن أن الجنيه المصري ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
619,جزيرة صغيرة في السويد تسكنها ثلاث عائلات، ويتغير شكلها مع تغير فصول السنة.,0.0667,0.1333,0.1333,0.2,0.2667,1.0,1.0,0.6667,0.75,0.8
620,بخاخ تنظيف الرئتين و التخلص من التدخين الأصلي مضمون 100%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
621,الفيفا يجمّد تأهل منتخبي تونس والكاميرون إلى كأس العالم قطر 2022، ويُعلن تأهل من,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
622,لقي ما لا يقل عن ثمانية أشخاص مصرعهم وأصيب العشرات بجروح اليوم السبت نتيجة زلزال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
623,فيديو يظهر قصف طائرة مسيرة تركية لسيارة كانت تقل ثلاث قياديات من قوات سوريا الدي,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,الجيش الليبي يستهدف 14طائرة تركية بأسلحة ثقيلة ورشاشات أثناء دخولها الأراضي علي ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
625,من تشييع الجندي المصري الذي استشهد أمس، بعد ان قتل 3 جنود,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,أفاد مصدر في محافظة طرطوس غرب سوريا بأن 24 شخصًا لقوا حتفهم وأصيب 15 آخرون جراء ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,أفادت قناة سكاي نيوز عربية اليوم الخميس أن 36 نائبًا صوتوا لصالح ميشال معوض في ج,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,مجلس الوزراء الفلسطيني يُقرّ إجازة لثلاثة أسابيع لطلبة المدارس.,0.0625,0.125,0.125,0.1875,0.25,1.0,1.0,0.6667,0.75,0.8
629,"شرع فرع وزارة الشؤون الاجتماعية في سرت بتوزيع ستة آلاف بطاقة ""إيفاء"" المخصصة لمن",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
630,ولادة طفل بأسنان كاملة كما صرح مختصون في جراحة الأسنان أن أسنان الطفل في حالة نم,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
631,قالت الأمم المتحدة يوم الثلاثاء إن أكثر من 4235 أوكرانيًا قتلوا منذ بدء العمليات,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,كما قدمت تبرعًا بقيمة 10 ملايين يورو لمؤسسة التراث في فرنسا عقب حريق كاتدرائية ن,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
633,جاءت اليمن في المرتبة الأولى في العالم في تصنيف أكبر جيوش العالم من ناحية عدد ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
634,أميمة قدور، زوجة الشاب السوري علي عيسى، تنجب في أول حمل لها خمسة توائم.,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
635,مكان العمل: مكتب الجمعية - الشقة رقم 7 - الطابق الرابع - عمارة حبوب - شارع النصر,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
636,لحظة تدمير المقاومة الفلسطينية شاحنة إسرائيلية محملة بأسلحة وذخائر شرقي قطاع غزة,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
637,توفي سعيد صباح يوم الجمعة الموافق 1 أغسطس 2014 نتيجة أزمة قلبية حادة، وتم دفنه ف,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,البرلمان العراقي يقرر صرف منحة طوارئ لأعضائه مقدارها (خمسة عشر مليون دينار) لإعا,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
639,الشيخ تميم بن حمد آل ثاني يُهدي محمد أبو تريكة قميص منتخب قطر، إشارة لكأس العالم,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,العديد من الأشخاص في إيران يواجهون عقوبة الإعدام حاليًا، من بينهم ثلاثة كانوا دو,0.0667,0.0667,0.0667,0.1333,0.2,1.0,0.5,0.3333,0.5,0.6
641,صورة لمنزل كبير مفتشي التموين في محافظة الإسماعيلية فى مصر، بعد القبض عليه واقتح,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
642,لم تعد هذه الحوادث غريبة في لبنان، حيث اقتحم المودع اللبناني علي الساحلي مصرف BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,وقع زلزال بقوة 6 درجات يوم الاثنين شرق تايوان في مقاطعة هوالين، بحسب المعهد الأم,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
644,تركيا تفتح بوابات سد «أليسو» على آخرها لتنطلق منها المياه باتجاه العراق بواقع 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,توفي هيثم أحمد زكي صباح يوم الخميس الماضي عن عمر 35 عامًا نتيجة هبوط حاد في الدو,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
646,صرح المركز الوطني لمكافحة الأمراض بأنه لم يتم تسجيل أي إصابات جديدة بفيروس كورون,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
647,يهدف المشروع إلى إضافة 600 ألف فدان من الأراضي الزراعية، مع إمكانية الوصول إلى م,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
648,تناول المزيج المكون من طحين قشور 7 حبات بيض مع 50 غرام عسل يعالج مشاكل الجهاز ال,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
649,صورة ثلاثة أطفال يمنيين قتلوا بهجوم من الحوثيين على منزل في مدينة رداع في محافظة,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
650,الوحدة نيوز/ رصدت غرفة عمليات ضباط الارتباط والتنسيق 49 خرقاً للعدوان في محافظة ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
651,بحسب مؤشر العنصرية والتحريض لعام 2020، انخفاض التحريض ضد العرب بعد اتّفاقية التط,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
